Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Datetime,,,,,,
2025-12-12 14:30:00+00:00,95.54000091552734,95.54000091552734,96.91999816894531,95.05000305175781,95.50499725341797,11663856
2025-12-12 15:30:00+00:00,95.15499877929688,95.15499877929688,96.06999969482422,94.88009643554688,95.54199981689453,3629040
2025-12-12 16:30:00+00:00,95.15499877929688,95.15499877929688,95.41999816894531,94.84500122070312,95.15499877929688,2672382
2025-12-12 17:30:00+00:00,95.44000244140625,95.44000244140625,95.55999755859375,95.0199966430664,95.15560150146484,1950927
2025-12-12 18:30:00+00:00,95.55500030517578,95.55500030517578,95.79000091552734,95.38999938964844,95.44499969482422,10145800
2025-12-12 19:30:00+00:00,95.66510009765625,95.66510009765625,95.83999633789062,95.47000122070312,95.55999755859375,0
2025-12-12 20:30:00+00:00,95.20500183105469,95.20500183105469,95.69999694824219,94.6500015258789,95.66999816894531,4024839
2025-12-15 14:30:00+00:00,94.00499725341797,94.00499725341797,96.06500244140625,93.86000061035156,96.0,5610795
2025-12-15 15:30:00+00:00,94.43000030517578,94.43000030517578,94.55999755859375,93.83499908447266,94.00499725341797,2675928
2025-12-15 16:30:00+00:00,94.0,94.0,94.44100189208984,93.7300033569336,94.43000030517578,2181275
2025-12-15 17:30:00+00:00,93.6449966430664,93.6449966430664,94.2300033569336,93.56999969482422,94.00499725341797,2296090
2025-12-15 18:30:00+00:00,93.95989990234375,93.95989990234375,94.16500091552734,93.52999877929688,93.6449966430664,1941943
2025-12-15 19:30:00+00:00,93.69499969482422,93.69499969482422,94.01000213623047,93.5999984741211,93.95500183105469,2256363
2025-12-15 20:30:00+00:00,93.76000213623047,93.76000213623047,93.86499786376953,93.55000305175781,93.69499969482422,3484602
2025-12-16 14:30:00+00:00,93.94950103759766,93.94950103759766,94.29499816894531,93.31999969482422,93.87999725341797,4476355
2025-12-16 15:30:00+00:00,94.29010009765625,94.29010009765625,94.43499755859375,93.7300033569336,93.94499969482422,2508811
2025-12-16 16:30:00+00:00,94.46499633789062,94.46499633789062,94.67500305175781,94.25,94.29070281982422,2039363
2025-12-16 17:30:00+00:00,94.25800323486328,94.25800323486328,94.5,93.80000305175781,94.45999908447266,2093200
2025-12-16 18:30:00+00:00,94.38500213623047,94.38500213623047,94.66999816894531,94.2300033569336,94.26589965820312,1792602
2025-12-16 19:30:00+00:00,94.44499969482422,94.44499969482422,94.5199966430664,94.18000030517578,94.38749694824219,1691173
2025-12-16 20:30:00+00:00,94.54499816894531,94.54499816894531,94.91999816894531,94.15499877929688,94.44499969482422,3058790
2025-12-17 14:30:00+00:00,97.13500213623047,97.13500213623047,97.33000183105469,95.61000061035156,95.9800033569336,11333971
2025-12-17 15:30:00+00:00,95.76000213623047,95.76000213623047,97.1500015258789,95.19999694824219,97.13500213623047,5891271
2025-12-17 16:30:00+00:00,95.80500030517578,95.80500030517578,95.94999694824219,95.46499633789062,95.76000213623047,3030538
2025-12-17 17:30:00+00:00,95.71499633789062,95.71499633789062,95.97000122070312,95.42500305175781,95.80500030517578,2263349
2025-12-17 18:30:00+00:00,95.23500061035156,95.23500061035156,95.77999877929688,95.05999755859375,95.70999908447266,2418616
2025-12-17 19:30:00+00:00,94.68499755859375,94.68499755859375,95.37000274658203,94.65499877929688,95.23500061035156,2322514
2025-12-17 20:30:00+00:00,94.76000213623047,94.76000213623047,95.0199966430664,94.45999908447266,94.69000244140625,3233491
2025-12-18 14:30:00+00:00,95.32499694824219,95.32499694824219,95.54000091552734,94.12999725341797,95.0199966430664,5669273
