Price,Adj Close,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META,META
Datetime,,,,,,
2025-11-03 14:30:00+00:00,648.506591796875,648.506591796875,659.3298950195312,647.2100219726562,656.0,6069693
2025-11-03 15:30:00+00:00,649.875,649.875,652.5800170898438,646.0126953125,648.5050048828125,2263349
2025-11-03 16:30:00+00:00,650.1699829101562,650.1699829101562,653.0,649.27001953125,649.8499755859375,1443661
2025-11-03 17:30:00+00:00,644.1400146484375,644.1400146484375,650.9299926757812,643.0,650.1699829101562,2972799
2025-11-03 18:30:00+00:00,644.4600219726562,644.4600219726562,646.0,641.5599975585938,644.0501098632812,2232166
2025-11-03 19:30:00+00:00,642.3699951171875,642.3699951171875,646.280029296875,641.7700805664062,644.4600219726562,1730255
2025-11-03 20:30:00+00:00,637.719970703125,637.719970703125,642.760009765625,636.2100219726562,642.3699951171875,2642789
2025-11-04 14:30:00+00:00,635.3557739257812,635.3557739257812,641.7399291992188,626.469970703125,628.0399780273438,5424088
2025-11-04 15:30:00+00:00,631.97998046875,631.97998046875,638.7999877929688,628.3900756835938,635.27001953125,2766300
2025-11-04 16:30:00+00:00,631.5449829101562,631.5449829101562,633.4500122070312,630.3300170898438,631.9920043945312,1369778
2025-11-04 17:30:00+00:00,629.4317016601562,629.4317016601562,631.7449951171875,627.5999755859375,631.5250244140625,1455797
2025-11-04 18:30:00+00:00,630.2100219726562,630.2100219726562,632.7899780273438,629.3572998046875,629.4099731445312,1311694
2025-11-04 19:30:00+00:00,629.52001953125,629.52001953125,630.8671875,627.22998046875,630.2999877929688,1701854
2025-11-04 20:30:00+00:00,627.52001953125,627.52001953125,630.3900146484375,626.2800903320312,629.469970703125,2071666
2025-11-05 14:30:00+00:00,637.405029296875,637.405029296875,637.9500122070312,626.5374755859375,632.260009765625,5471038
2025-11-05 15:30:00+00:00,637.530029296875,637.530029296875,639.2244873046875,634.17041015625,637.405029296875,1720907
2025-11-05 16:30:00+00:00,637.3350219726562,637.3350219726562,640.9500122070312,636.4500122070312,637.5444946289062,1304419
2025-11-05 17:30:00+00:00,641.4099731445312,641.4099731445312,642.030029296875,637.1599731445312,637.260009765625,970573
2025-11-05 18:30:00+00:00,638.02001953125,638.02001953125,642.22998046875,637.8300170898438,641.4202270507812,965574
2025-11-05 19:30:00+00:00,639.0850219726562,639.0850219726562,640.5399780273438,637.8400268554688,638.0,767836
2025-11-05 20:30:00+00:00,636.0,636.0,639.780029296875,636.0,639.1500244140625,1111441
2025-11-06 14:30:00+00:00,625.0599975585938,625.0599975585938,635.8499755859375,622.239990234375,635.75,4539909
2025-11-06 15:30:00+00:00,622.1599731445312,622.1599731445312,625.2100219726562,619.1799926757812,625.2100219726562,2536887
2025-11-06 16:30:00+00:00,624.3900146484375,624.3900146484375,624.6298828125,618.7999877929688,622.2564086914062,1585014
2025-11-06 17:30:00+00:00,623.4400024414062,623.4400024414062,626.0,622.1099853515625,624.3400268554688,1306807
2025-11-06 18:30:00+00:00,624.7550048828125,624.7550048828125,625.7899780273438,621.7537231445312,623.4099731445312,1121435
2025-11-06 19:30:00+00:00,621.4000244140625,621.4000244140625,625.7899780273438,621.3001098632812,624.7750854492188,980154
2025-11-06 20:30:00+00:00,619.0999755859375,619.0999755859375,621.8599853515625,618.0,621.3499755859375,1587235
2025-11-07 14:30:00+00:00,606.5928955078125,606.5928955078125,617.4000244140625,603.6901245117188,616.4849853515625,8985627
2025-11-07 15:30:00+00:00,602.593505859375,602.593505859375,607.5,602.2899780273438,606.739990234375,1872038
