Price,Adj Close,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META,META
Datetime,,,,,,
2025-11-07 14:30:00+00:00,606.5928955078125,606.5928955078125,617.4000244140625,603.6901245117188,616.4849853515625,7313599
2025-11-07 15:30:00+00:00,604.5499877929688,604.5499877929688,607.5,601.2000122070312,606.739990234375,3038387
2025-11-07 16:30:00+00:00,608.219970703125,608.219970703125,609.0999755859375,602.5599975585938,604.4400024414062,2213507
2025-11-07 17:30:00+00:00,612.8026733398438,612.8026733398438,613.2000122070312,606.5399780273438,608.1099853515625,1706288
2025-11-07 18:30:00+00:00,614.9080200195312,614.9080200195312,615.389892578125,611.22998046875,612.844970703125,1435624
2025-11-07 19:30:00+00:00,618.3499755859375,618.3499755859375,620.5,614.7000732421875,614.97998046875,1869908
2025-11-07 20:30:00+00:00,621.5999755859375,621.5999755859375,622.1300048828125,617.6300048828125,618.344970703125,1475525
2025-11-10 14:30:00+00:00,633.83740234375,633.83740234375,634.9600219726562,623.2999877929688,631.3900146484375,3873187
2025-11-10 15:30:00+00:00,630.4099731445312,630.4099731445312,633.8800048828125,626.489990234375,633.6300048828125,1532229
2025-11-10 16:30:00+00:00,633.864990234375,633.864990234375,634.4600219726562,630.2999877929688,630.4099731445312,1088389
2025-11-10 17:30:00+00:00,632.8400268554688,632.8400268554688,635.0,632.3300170898438,633.9299926757812,879505
2025-11-10 18:30:00+00:00,632.780029296875,632.780029296875,634.6500244140625,632.010009765625,632.8400268554688,781607
2025-11-10 19:30:00+00:00,632.6320190429688,632.6320190429688,634.27001953125,631.989990234375,632.7650146484375,871980
2025-11-10 20:30:00+00:00,631.77001953125,631.77001953125,634.72998046875,631.260009765625,632.6699829101562,1488867
2025-11-11 14:30:00+00:00,622.3699951171875,622.3699951171875,629.5599975585938,621.8101196289062,628.125,2509903
2025-11-11 15:30:00+00:00,622.3699951171875,622.3699951171875,623.9600219726562,619.4000244140625,622.3651123046875,1416358
2025-11-11 16:30:00+00:00,623.3800048828125,623.3800048828125,625.5999755859375,621.732177734375,622.4000244140625,846209
2025-11-11 17:30:00+00:00,624.1300048828125,624.1300048828125,624.64990234375,623.2800903320312,623.3699951171875,657328
2025-11-11 18:30:00+00:00,625.02001953125,625.02001953125,626.1500244140625,623.4000244140625,624.1300048828125,783117
2025-11-11 19:30:00+00:00,626.6500244140625,626.6500244140625,626.8400268554688,625.0,625.1500244140625,653056
2025-11-11 20:30:00+00:00,627.1799926757812,627.1799926757812,628.0,626.1801147460938,626.5599975585938,1018218
2025-11-12 14:30:00+00:00,614.5900268554688,614.5900268554688,628.989990234375,614.0,628.405029296875,4427247
2025-11-12 15:30:00+00:00,610.7899780273438,610.7899780273438,616.39990234375,607.77001953125,614.5800170898438,3530749
2025-11-12 16:30:00+00:00,613.7349853515625,613.7349853515625,613.780029296875,608.1500854492188,610.8099975585938,1814076
2025-11-12 17:30:00+00:00,611.7000122070312,611.7000122070312,616.0899047851562,611.4199829101562,613.8200073242188,1271841
2025-11-12 18:30:00+00:00,612.7713012695312,612.7713012695312,613.97998046875,610.5499877929688,611.7000122070312,1253648
2025-11-12 19:30:00+00:00,611.2899780273438,611.2899780273438,614.0499877929688,609.6099853515625,612.72998046875,1542015
2025-11-12 20:30:00+00:00,609.1300048828125,609.1300048828125,612.0700073242188,607.7999877929688,611.2999877929688,1957837
2025-11-13 14:30:00+00:00,614.5399780273438,614.5399780273438,617.6500244140625,609.6900024414062,613.0700073242188,3774745
2025-11-13 15:30:00+00:00,606.9500122070312,606.9500122070312,615.1994018554688,606.330078125,614.530029296875,2394797
2025-11-13 16:30:00+00:00,608.7949829101562,608.7949829101562,610.5,606.7999877929688,606.9000244140625,1396472
2025-11-13 17:30:00+00:00,604.9099731445312,604.9099731445312,609.3400268554688,604.3699951171875,608.8400268554688,1304772
2025-11-13 18:30:00+00:00,607.0850219726562,607.0850219726562,607.6199951171875,603.0,604.881591796875,1408441
2025-11-13 19:30:00+00:00,605.9400024414062,605.9400024414062,607.7999877929688,604.5599975585938,607.0700073242188,1261192
2025-11-13 20:30:00+00:00,609.9375,609.9375,610.0,605.924072265625,605.969970703125,1449513
