Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,,
2025-11-07 14:30:00+00:00,271.5799865722656,271.5799865722656,272.2900085449219,267.2699890136719,269.7950134277344,7855390
2025-11-07 15:30:00+00:00,269.5299987792969,269.5299987792969,271.9700012207031,269.4800109863281,271.55999755859375,3991205
2025-11-07 16:30:00+00:00,269.1099853515625,269.1099853515625,269.8900146484375,268.32000732421875,269.5199890136719,3276263
2025-11-07 17:30:00+00:00,268.45001220703125,268.45001220703125,269.1400146484375,268.0588073730469,269.114990234375,2041690
2025-11-07 18:30:00+00:00,267.25,267.25,268.6600036621094,267.0950012207031,268.45001220703125,2217548
2025-11-07 19:30:00+00:00,267.7598876953125,267.7598876953125,268.5,266.7799987792969,267.260009765625,3921327
2025-11-07 20:30:00+00:00,268.4200134277344,268.4200134277344,268.5799865722656,267.69000244140625,267.760009765625,3276821
2025-11-10 14:30:00+00:00,271.85699462890625,271.85699462890625,273.7300109863281,268.95001220703125,268.95001220703125,7030981
2025-11-10 15:30:00+00:00,269.06640625,269.06640625,271.989990234375,269.04998779296875,271.8299865722656,3083676
2025-11-10 16:30:00+00:00,269.0799865722656,269.0799865722656,269.7587890625,268.489990234375,269.0400085449219,2346213
2025-11-10 17:30:00+00:00,269.7300109863281,269.7300109863281,270.2300109863281,269.010009765625,269.07000732421875,1807442
2025-11-10 18:30:00+00:00,269.6600036621094,269.6600036621094,270.3077087402344,267.4549865722656,269.7099914550781,3188667
2025-11-10 19:30:00+00:00,269.11859130859375,269.11859130859375,269.80999755859375,269.04998779296875,269.6300048828125,2248210
2025-11-10 20:30:00+00:00,269.3599853515625,269.3599853515625,269.6000061035156,268.760009765625,269.1000061035156,2892894
2025-11-11 14:30:00+00:00,274.1000061035156,274.1000061035156,274.739990234375,269.79998779296875,269.80999755859375,9244708
2025-11-11 15:30:00+00:00,272.5,272.5,274.3460998535156,272.42999267578125,274.1000061035156,3452496
2025-11-11 16:30:00+00:00,273.31500244140625,273.31500244140625,273.614990234375,271.7799987792969,272.510009765625,2525614
2025-11-11 17:30:00+00:00,274.4800109863281,274.4800109863281,274.70001220703125,273.0299987792969,273.3299865722656,2634766
2025-11-11 18:30:00+00:00,275.32000732421875,275.32000732421875,275.6600036621094,274.1600036621094,274.489990234375,3455305
2025-11-11 19:30:00+00:00,275.25,275.25,275.760009765625,275.04998779296875,275.3299865722656,2653431
2025-11-11 20:30:00+00:00,275.29998779296875,275.29998779296875,275.8450012207031,274.79998779296875,275.239990234375,4039713
2025-11-12 14:30:00+00:00,272.94000244140625,272.94000244140625,275.239990234375,271.8699951171875,275.07501220703125,10718425
2025-11-12 15:30:00+00:00,274.6000061035156,274.6000061035156,274.6099853515625,272.54998779296875,272.9100036621094,3328165
2025-11-12 16:30:00+00:00,274.3900146484375,274.3900146484375,274.8500061035156,273.7250061035156,274.5899963378906,2104341
2025-11-12 17:30:00+00:00,274.9800109863281,274.9800109863281,275.1400146484375,274.1199951171875,274.3800048828125,1642127
2025-11-12 18:30:00+00:00,274.45001220703125,274.45001220703125,275.7300109863281,274.42999267578125,274.989990234375,2013567
2025-11-12 19:30:00+00:00,274.04998779296875,274.04998779296875,274.69000244140625,273.5,274.45001220703125,2059500
2025-11-12 20:30:00+00:00,273.4700012207031,273.4700012207031,274.3999938964844,272.9700012207031,274.04998779296875,3569857
2025-11-13 14:30:00+00:00,273.7099914550781,273.7099914550781,276.6990051269531,273.2900085449219,274.2699890136719,10014720
2025-11-13 15:30:00+00:00,274.037109375,274.037109375,274.19000244140625,272.17999267578125,273.7001037597656,3931506
2025-11-13 16:30:00+00:00,272.8599853515625,272.8599853515625,274.4898986816406,272.4599914550781,274.0299987792969,2339844
2025-11-13 17:30:00+00:00,272.5700988769531,272.5700988769531,273.32000732421875,272.5,272.8399963378906,1922883
2025-11-13 18:30:00+00:00,273.5299987792969,273.5299987792969,273.8500061035156,272.1000061035156,272.55999755859375,3060900
2025-11-13 19:30:00+00:00,273.03961181640625,273.03961181640625,273.69000244140625,272.5450134277344,273.5350036621094,2603044
2025-11-13 20:30:00+00:00,273.0400085449219,273.0400085449219,273.6000061035156,272.5,273.0299987792969,3833536
