Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
Datetime,,,,,,
2025-12-15 14:30:00+00:00,223.02999877929688,223.02999877929688,227.5,222.88999938964844,227.0,6475168
2025-12-15 15:30:00+00:00,224.38999938964844,224.38999938964844,224.38999938964844,222.98890686035156,223.0399932861328,2713407
2025-12-15 16:30:00+00:00,222.5449981689453,222.5449981689453,224.5,222.52000427246094,224.44000244140625,2914110
2025-12-15 17:30:00+00:00,222.375,222.375,223.0800018310547,222.10000610351562,222.5449981689453,2010556
2025-12-15 18:30:00+00:00,223.22259521484375,223.22259521484375,223.43499755859375,222.17999267578125,222.3800048828125,2315546
2025-12-15 19:30:00+00:00,222.6649932861328,222.6649932861328,223.41000366210938,222.5200958251953,223.22999572753906,2085163
2025-12-15 20:30:00+00:00,222.5500030517578,222.5500030517578,222.7465057373047,221.8800048828125,222.69000244140625,4197984
2025-12-16 14:30:00+00:00,222.36500549316406,222.36500549316406,223.66000366210938,221.9008026123047,223.13999938964844,5748837
2025-12-16 15:30:00+00:00,222.75,222.75,223.47999572753906,222.27999877929688,222.2899932861328,2580322
2025-12-16 16:30:00+00:00,222.30999755859375,222.30999755859375,223.2615966796875,222.22000122070312,222.75999450683594,1865344
2025-12-16 17:30:00+00:00,221.47579956054688,221.47579956054688,222.63999938964844,221.13040161132812,222.3000030517578,2033135
2025-12-16 18:30:00+00:00,222.08999633789062,222.08999633789062,222.6466064453125,221.49000549316406,221.49000549316406,1940959
2025-12-16 19:30:00+00:00,222.64920043945312,222.64920043945312,222.84010314941406,222.00999450683594,222.07000732421875,2057955
2025-12-16 20:30:00+00:00,222.52999877929688,222.52999877929688,223.3000030517578,222.49000549316406,222.64999389648438,2264588
2025-12-17 14:30:00+00:00,224.77870178222656,224.77870178222656,225.19000244140625,222.83999633789062,224.55999755859375,5529359
2025-12-17 15:30:00+00:00,224.13999938964844,224.13999938964844,224.92030334472656,222.97000122070312,224.77000427246094,3245797
2025-12-17 16:30:00+00:00,223.64500427246094,223.64500427246094,224.1894989013672,222.96499633789062,224.10000610351562,2182029
2025-12-17 17:30:00+00:00,223.7899932861328,223.7899932861328,224.5500030517578,223.4199981689453,223.65469360351562,1658073
2025-12-17 18:30:00+00:00,222.9149932861328,222.9149932861328,223.75999450683594,222.57000732421875,223.75,2143325
2025-12-17 19:30:00+00:00,222.02000427246094,222.02000427246094,223.08999633789062,221.92999267578125,222.89999389648438,2037558
2025-12-17 20:30:00+00:00,221.24099731445312,221.24099731445312,222.22000122070312,221.19000244140625,222.02999877929688,2997698
2025-12-18 14:30:00+00:00,227.58270263671875,227.58270263671875,227.8300018310547,224.41000366210938,225.7050018310547,6812858
2025-12-18 15:30:00+00:00,228.32000732421875,228.32000732421875,229.22500610351562,227.41000366210938,227.55999755859375,4203285
2025-12-18 16:30:00+00:00,225.80349731445312,225.80349731445312,228.77999877929688,225.4114990234375,228.3000030517578,2669520
2025-12-18 17:30:00+00:00,227.0449981689453,227.0449981689453,227.19500732421875,225.57009887695312,225.82000732421875,1730314
2025-12-18 18:30:00+00:00,226.58999633789062,226.58999633789062,227.44500732421875,226.27000427246094,227.08999633789062,2345686
2025-12-18 19:30:00+00:00,226.76499938964844,226.76499938964844,226.77999877929688,225.75,226.59500122070312,1798095
2025-12-18 20:30:00+00:00,226.75999450683594,226.75999450683594,227.30999755859375,226.66000366210938,226.77000427246094,2211519
2025-12-19 14:30:00+00:00,225.9600067138672,225.9600067138672,227.4488067626953,225.72000122070312,226.7519989013672,11959807
